"","seagrass_PA","seagrass_cover","suitability","bathy_m","slope","bpi_broad","bpi_fine","sub_type","rei","temp1m_median","temp1m_qrange","ws1m_q90","coords$lat","coords$lon","biomass"
"160",1,0,659,-0.908690571784973,0.446989923715591,14,0,1,0.0180382933467627,13.4219999313354,1.47599995136261,0.127000004053116,44.7462104427515,-62.7908533673616,23.549243
"161",1,0,681,-0.650730073451996,0.325122714042664,14,0,1,0.00444061821326613,13.326000213623,1.60300004482269,0.122000001370907,44.7459009878251,-62.7939493675449,23.549243
"162",1,96.5,698,0.461752682924271,0.370798289775848,7,4,1,0.00530937919393182,14.96399974823,3.18499994277954,0.170000001788139,44.7451383344911,-63.0273917594436,296.56004675
"163",1,0,687,0.618738174438477,0.495235651731491,15,2,1,0.00335010606795549,13.4200000762939,1.48300004005432,0.225999996066093,44.7446516692049,-62.8001434417573,23.549243
"164",1,0,721,0.125700980424881,0.508827388286591,15,1,1,0.00291594862937927,13.4040002822876,1.53900003433228,0.218999996781349,44.7443303454995,-62.7966076335734,23.549243
"165",0,0,417,-2.4346022605896,0.85129189491272,4,1,1,0.00507481442764401,14.6470003128052,2.68499994277954,0.125,44.7441919437688,-63.0318124470187,23.549243
"166",0,0,631,-1.0161235332489,1.75967514514923,14,1,1,0.0324134230613708,12.9610004425049,1.54700005054474,0.100000001490116,44.7436873701693,-62.7895361356983,23.549243
"167",0,0,36,-3.8387279510498,2.13325309753418,14,9,3,0.299685657024384,10.4409999847412,0.966000020503998,0.0719999969005585,44.7416489809822,-62.7205768704148,23.549243
"168",0,0,650,-0.846230149269104,0.191927015781403,8,2,1,0.00389541266486049,14.9549999237061,3.14299988746643,0.207000002264977,44.7400992062424,-63.0158952416122,23.549243
"169",0,0,436,0.291537135839462,0.415081292390823,5,1,1,0.000699240306857973,20.886999130249,3.1949999332428,0.270999997854233,44.7397200744168,-63.1219941747864,23.549243
"170",1,44.2000007629395,101,-0.110724940896034,1.54363918304443,15,4,1,0.00190102041233331,12.1990003585815,1.78299999237061,0.0729999989271164,44.739278691609,-62.7908783567712,83.6690860648807
"171",0,0,477,0.212010458111763,0.181516841053963,5,0,0,0.000606376153882593,20.7520008087158,3.84599995613098,0.36599999666214,44.7378328502078,-63.1188957511176,23.549243
"172",1,0,629,0.620468556880951,1.88267910480499,9,3,1,0.0048330002464354,14.1949996948242,3.68099999427795,0.275999993085861,44.7375776896202,-63.0211993077232,23.549243
"173",0,0,79,-2.14646768569946,5.33497285842896,14,3,3,0.109672747552395,11.8959999084473,1.56900000572205,0.100000001490116,44.7373825043828,-62.7877907613695,23.549243
"174",1,25,711,0.350662112236023,0.16892971098423,5,0,1,0.00213733827695251,20.42799949646,5.19899988174438,0.458999991416931,44.7353184737188,-63.1127019596423,44.071918
"175",0,0,330,-1.95754110813141,0.804677546024323,6,0,1,0.00244298321194947,15.9689998626709,1.83000004291534,0.122000001370907,44.7347397323621,-63.0309231800139,23.549243
"176",1,50,652,0.698932111263275,0.369670063257217,6,1,1,0.00223509245552123,20.0049991607666,5.58599996566772,0.370999991893768,44.7331150627724,-63.1104875335018,99.703343
"177",1,62.5,693,0.0449218042194843,0.437616258859634,10,3,1,0.00398545945063233,14.3590002059937,4.00500011444092,0.310000002384186,44.7325368368369,-63.0185453178926,140.68483675
"178",0,0,208,-8.25315570831299,0.178245767951012,7,0,1,0.101440995931625,10.5430002212524,0.929000020027161,0.0590000003576279,44.7323852568911,-62.8130043706737,23.549243
"179",0,0,197,-6.61720657348633,0.537709712982178,9,0,1,0.0437555424869061,11.0939998626709,0.978999972343445,0.046000000089407,44.7314485761713,-62.8183115842748,23.549243
"180",0,0,618,0.100125417113304,1.38768482208252,10,3,1,0.00279644131660461,15.5089998245239,3.22399997711182,0.303999990224838,44.7306461209629,-63.0198707445042,23.549243
"181",0,0,667,0.734434604644775,0.451911211013794,12,3,1,0.00331471115350723,14.3559999465942,4.28599977493286,0.340999990701675,44.7303317214918,-63.0154505578198,23.549243
"182",0,0,624,0.817964255809784,0.460001021623611,7,1,1,0.00249803904443979,19.3090000152588,5.95100021362305,0.256999999284744,44.7290244131811,-63.1047337743899,23.549243
"183",0,0,481,-1.67074024677277,1.86535811424255,9,1,1,0.00218227668665349,15.5880002975464,3.41000008583069,0.293999999761581,44.7287557027241,-63.0194281025648,23.549243
"184",1,15,554,-0.788658499717712,3.87252807617188,11,2,1,0.00285213137976825,14.5740003585815,4.49399995803833,0.419999986886978,44.7284415557079,-63.0127980942332,31.649798
"185",1,22.5,419,-0.279289484024048,0.923286020755768,11,3,1,0.00162576592992991,15.5690002441406,4.17399978637695,0.296999990940094,44.7278108084612,-63.0172178415415,40.43975675
"186",1,7,651,0.609147727489471,0.323882579803467,7,1,1,0.00278198928572237,19.5340003967285,6.19700002670288,0.333000004291534,44.7271254749608,-63.113570015377,25.75663
"187",1,0,677,0.368966311216354,0.810220003128052,12,3,1,0.00228226860053837,15.331000328064,4.54099988937378,0.333000004291534,44.7268658731163,-63.0150076546079,23.549243
"188",1,37.5,230,-4.67731094360352,7.95743846893311,7,0,1,0.00294036860577762,14.2049999237061,4.5789999961853,0.51800000667572,44.7268664087113,-63.0101458582228,67.49903675
"189",0,0,75,-1.32112610340118,0.837304711341858,15,4,3,0.00129751255735755,11.9090003967285,1.12800002098083,0.0350000001490116,44.7260907914296,-62.8174444071883,23.549243
"190",0,0,583,-0.197837799787521,0.939942061901093,12,3,1,0.00207227421924472,14.6230001449585,4.63299989700317,0.458000004291534,44.725920894304,-63.0127975386562,23.549243
"191",0,0,416,-1.21479654312134,0.985154092311859,14,4,1,0.167046159505844,11.5620002746582,1.44099998474121,0.0850000008940697,44.7259015802332,-62.9323582539635,23.549243
"192",1,10,769,0.266157269477844,0.159084916114807,7,0,1,0.00309810740873218,19.2660007476807,6.625,0.328999996185303,44.725555214994,-63.1082632861826,27.545263
"193",1,26.25,523,-2.85730147361755,7.02813529968262,10,1,1,0.00300999451428652,13.8529996871948,4.37599992752075,0.519999980926514,44.7256062528242,-63.0079357789737,46.0196564375
"194",0,0,587,-0.493823796510696,0.410302489995956,12,3,1,0.00203621829859912,14.3620004653931,4.65999984741211,0.41499999165535,44.7246607894796,-63.0105874371311,23.549243
"195",0,0,518,0.3906170129776,0.872709095478058,13,5,1,0.00167077803052962,14.4989995956421,4.76999998092651,0.379000008106232,44.7230854916824,-63.009261294561,23.549243
"196",1,15,645,0.806756138801575,0.409280925989151,14,5,1,0.00227463874034584,14.0690002441406,4.51700019836426,0.433999985456467,44.7230857007823,-63.0061676243213,31.649798
"197",0,0,407,-1.32219517230988,0.536633849143982,15,1,1,0.215488165616989,12.418999671936,1.5809999704361,0.0689999982714653,44.7230357697443,-62.893027845233,23.549243
"198",1,10,717,0.555324792861938,0.0713100135326385,8,1,1,0.00195766985416412,18.8840007781982,5.03000020980835,0.224999994039536,44.7211389144944,-63.1135583035367,27.545263
"199",1,40,502,-1.28660118579865,3.37511515617371,7,0,1,0.00288384477607906,18.2590007781982,6.9539999961853,0.598999977111816,44.7211505475905,-63.101184065409,73.237723
"200",1,50,762,0.0971351638436317,0.0847472250461578,9,0,1,0.00281970505602658,18.1000003814697,6.96199989318848,0.990000009536743,44.7202079989214,-63.0980889076225,99.703343
"201",1,100,718,0.404447495937347,0.259563535451889,9,1,1,0.00233023823238909,18.5149993896484,5.81500005722046,0.257999986410141,44.7198816185164,-63.1104623465066,316.292443
"202",0,0,37,-3.68976449966431,2.02029228210449,13,5,3,0.259214997291565,10.6969995498657,1.2150000333786,0.0759999975562096,44.7199015022219,-62.9124784684963,23.549243
"203",1,100,742,0.156464979052544,0.106360003352165,9,0,0,0.00261746370233595,18.2199993133545,6.5939998626709,0.39300000667572,44.7195699007419,-63.1069263475138,316.292443
"204",1,70,620,0.623812258243561,2.64914131164551,8,1,1,0.00811875518411398,21.3040008544922,3.00799989700317,0.148000001907349,44.7191775102798,-63.1705625144094,169.486783
"205",0,0,573,0.396842807531357,0.162694782018661,9,0,1,0.00154150917660445,18.7140007019043,5.06799983978271,0.170000001788139,44.7192488577941,-63.1131126834062,23.549243
"206",0,0,653,1,0.582878410816193,10,2,3,0.00278266728855669,18.0669994354248,6.83099985122681,1.48500001430511,44.7192664616739,-63.0936680821454,23.549243
"207",1,0,649,-0.295126289129257,0.588167250156403,17,2,1,0.203323051333427,12.8629999160767,1.64199995994568,0.0750000029802322,44.7189310794828,-62.8841969888657,23.549243
"208",0,0,687,1,0.0894272774457932,9,0,1,0.00156806514132768,19.9650001525879,3.64000010490417,0.151999995112419,44.7176570805493,-63.128576476382,23.549243
"209",0,0,370,-0.830296874046326,1.81224417686462,17,0,1,0.0011642804602161,14.5649995803833,3.10899996757507,0.0689999982714653,44.7172628108402,-62.813936899092,23.549243
"210",0,0,690,1,0.0123228076845407,10,0,0,0.000807638105470687,18.5690002441406,3.93899989128113,0.0869999974966049,44.717035594289,-63.1206207820123,23.549243
"211",0,0,214,-4.61211729049683,1.50803184509277,14,12,3,0.408140748739243,9.59200000762939,1.06900000572205,0.0850000008940697,44.7162493303165,-62.7759366993793,23.549243
"212",1,70,800,0.581755757331848,0.0507921166718006,8,1,1,0.0454765781760216,20.3390007019043,3.24499988555908,0.187000006437302,44.7160233725219,-63.1727627425957,169.486783
"213",0,0,761,0.653632462024689,0.354315131902695,11,2,1,0.032286711037159,16.9740009307861,6.76000022888184,0.517000019550323,44.7151763000502,-63.0861493129273,23.549243
"214",1,50,704,0.659986019134521,0.418273866176605,8,1,1,0.0454658754169941,20.3110008239746,3.35800004005432,0.181999996304512,44.7147596818105,-63.1749684306392,99.703343
"215",1,1.875,784,0.692755162715912,0.315839529037476,19,1,1,0.0447707958519459,14.6319999694824,2.93799996376038,0.0529999993741512,44.7144277963108,-62.8143878712087,23.870608859375
"216",1,1,746,0.982952773571014,0.0116083240136504,10,0,1,0.00186182511970401,19.9650001525879,3.64000010490417,0.151999995112419,44.714188159642,-63.1312201051994,23.696062
"217",1,95,798,0.330086082220078,0.157893985509872,8,1,1,0.0588782206177711,19.7350006103516,3.67700004577637,0.19200000166893,44.7135033859739,-63.1723133664142,288.313958
"218",0,0,462,0.527696192264557,0.219597026705742,10,0,1,0.000580946274567395,18.1979999542236,4.13199996948242,0.196999996900558,44.7135782441452,-63.1122178757177,23.549243
"219",1,0,701,0.644534170627594,4.35094738006592,9,1,1,0.0460593551397324,19.5429992675781,4.35900020599365,0.215000003576279,44.7125666614973,-63.1665662455147,23.549243
"220",1,60,773,0.159921541810036,0.296653836965561,11,1,1,0.0146426213905215,16.1229991912842,6.89799976348877,0.239999994635582,44.7123459720264,-63.0786333071218,131.786363
"221",1,2.5,727,1,1.0487025976181,20,2,1,0.109051696956158,14.0900001525879,2.69700002670288,0.046000000089407,44.7119078596048,-62.814837793045,24.02161675
"222",1,1,753,1,0,10,0,1,0.00180555740371346,19.6909999847412,3.65400004386902,0.151999995112419,44.7113534278622,-63.1303299732643,23.696062
"223",1,25,794,0.799646556377411,0.0905113592743874,9,1,1,0.040431197732687,19.4330005645752,4.59899997711182,0.243000000715256,44.7109873534591,-63.1692128765956,44.071918
"224",0,0,675,0.675533711910248,0.814143240451813,20,2,1,0.0618636719882488,13.6110000610352,1.79100000858307,0.0900000035762787,44.7103577854196,-62.8311913967018,23.549243
"225",0,0,260,1,0.622909605503082,21,1,2,0.000465210672700778,13.0920000076294,1.56500005722046,0.207000002264977,44.7100591060468,-62.8426804555394,23.549243
"226",1,76.7857131958008,628,0.36629655957222,0.38338777422905,20,1,1,0.160384029150009,13.9180002212524,2.26600003242493,0.090999998152256,44.710037423288,-62.8276575019669,198.268401307157
"227",1,63.125,629,0.130374372005463,0.507694005966187,19,1,2,0.12216279655695,13.7819995880127,2.38000011444092,0.129999995231628,44.7100195104156,-62.8161693727321,142.964312609375
"228",0,0,52,-1.15752506256104,1.5401439666748,16,5,1,0.231561869382858,11.4340000152588,1.33700001239777,0.0829999968409538,44.7098488684986,-62.9717017730989,23.549243
"229",1,95,725,0.673231244087219,0.161585032939911,9,0,1,0.00219812290742993,19.0510005950928,3.2279999256134,0.115000002086163,44.7093929434891,-63.1815799870536,288.313958
"230",0,0,627,-2.21931290626526,0.0896858349442482,14,3,1,0.126883253455162,12.6180000305176,3.46300005912781,0.356000006198883,44.7095370990979,-63.0066080346492,23.549243
"231",1,0.625,583,1,0.67281299829483,20,2,1,0.127185747027397,13.8699998855591,2.26600003242493,0.135000005364418,44.7093963732417,-62.820589829101,23.634421984375
"232",1,50,826,0.395718485116959,0.0722794607281685,12,1,1,0.0364558473229408,15.1420001983643,5.59999990463257,0.174999997019768,44.7088736309503,-63.087465496218,99.703343
"233",1,39.2857131958008,775,1,0.461913853883743,21,2,2,0.0574934929609299,13.1899995803833,1.63399994373322,0.209000006318092,44.7084806297157,-62.8404755234257,71.5622705673732
"234",1,6.66666650772095,529,0.563160717487335,1.3725962638855,20,2,2,0.131349295377731,13.5410003662109,1.83700001239777,0.112000003457069,44.7084705361965,-62.8334060903601,25.5891006993817
"235",1,63,589,0.144865423440933,0.387341260910034,20,2,2,0.19001442193985,13.8520002365112,1.84200000762939,0.115000002086163,44.7084600054512,-62.8263366576127,142.506662
"236",1,12.1875,761,0.456094771623611,0.458105206489563,20,1,1,0.136041983962059,13.2229995727539,1.64499998092651,0.165000006556511,44.7081611852049,-62.8373835277942,29.1681961835937
"237",1,90,762,-0.181111544370651,0.279603749513626,9,0,1,0.040676835924387,18.4799995422363,5.46299982070923,0.224999994039536,44.7078358762879,-63.1696455319516,261.739823
"238",1,71.4000015258789,100,-0.733409464359283,0.616098821163177,19,1,1,0.111685462296009,13.3850002288818,1.89800000190735,0.175999999046326,44.7075023888921,-62.8183865105251,175.213116621202
"239",1,100,737,0.609145760536194,0.125580698251724,9,1,1,0.00249553052708507,18.2970008850098,4.26700019836426,0.165999993681908,44.7068757790366,-63.1793629711749,316.292443
"240",1,27.0833339691162,734,1,0.461887955665588,21,2,1,0.030803645029664,12.8660001754761,1.4889999628067,0.11599999666214,44.7069113032679,-62.8448981289315,47.3669119246991
"241",1,0.625,773,0.356859713792801,0.594121515750885,20,2,1,0.0969666019082069,13.0150003433228,1.56500005722046,0.119999997317791,44.7068970504887,-62.8347360897289,23.634421984375
"242",1,15,572,-2.35564827919006,0.42502236366272,18,0,1,0.149612963199615,12.7159996032715,1.50499999523163,0.119000002741814,44.7065735125467,-62.8289932619814,31.649798
"243",1,81.25,690,-1.88543021678925,0.797614932060242,18,0,1,0.0609428025782108,12.9379997253418,1.50999999046326,0.208000004291534,44.7062750527288,-62.8404815810006,218.6143039375
"244",1,90,748,0.486050963401794,0.0652027130126953,9,1,1,0.00248023914173245,17.1380004882812,5.05900001525879,0.195999994874001,44.7053024416242,-63.1780326601612,261.739823
"245",1,0,83,-2.55744361877441,0.693860590457916,17,1,1,0.103330977261066,12.4860000610352,1.50699996948242,0.160999998450279,44.7052932793513,-62.8161843310898,23.549243
"246",1,15,635,-2.42748641967773,0.351189315319061,18,0,1,0.097695454955101,12.456000328064,1.51300001144409,0.129999995231628,44.7050007335108,-62.8307651519802,31.649798
"247",1,80,822,0.543268978595734,0.116594791412354,13,2,1,0.0794752836227417,14.7130002975464,6.37900018692017,0.196999996900558,44.7047782205307,-63.0865757027257,212.804603
"248",0,0,631,-2.22143912315369,0.313583672046661,18,0,1,0.0591293945908546,12.7659997940063,1.46099996566772,0.114000000059605,44.7047051245363,-62.8444622064463,23.549243
"249",1,62.5,736,0.0347389355301857,0.991616189479828,21,1,1,0.0324577949941158,12.6499996185303,1.49100005626678,0.28099998831749,44.7043839387705,-62.8400449648608,140.68483675
"250",0,0,280,-3.39525127410889,0.591236770153046,17,0,1,0.176010414958,12.5579996109009,1.53299999237061,0.177000001072884,44.7037436555464,-62.8329778394094,23.549243
"251",1,0,821,0.953746497631073,0.0141164734959602,9,0,1,0.0318995527923107,15.6619997024536,8.23900032043457,0.319000005722046,44.7029809114108,-63.2412028903666,23.549243
"252",1,40,723,0.328541785478592,0.285792201757431,13,1,0,0.00228341040201485,14.4099998474121,4.65100002288818,0.252000004053116,44.7032000708191,-63.0901077618988,73.237723
"253",1,75,651,-0.443125426769257,1.05291366577148,20,1,1,0.0492254346609116,12.6190004348755,1.52199995517731,0.259999990463257,44.7031192354564,-62.8369558411151,190.443518
"254",1,1,723,-0.36371698975563,0.404771983623505,9,0,2,0.0473662614822388,16.6989994049072,6.35799980163574,0.243000000715256,44.7027858832811,-63.1753741600629,23.696062
"255",1,75,559,-1.72534584999084,0.654763042926788,19,0,1,0.0903533175587654,12.5629997253418,1.48099994659424,0.294999986886978,44.7018626580191,-62.8396101151282,190.443518
"256",0,0,30,-5.82698202133179,2.35962104797363,14,7,3,0.229082927107811,9.97599983215332,1.11099994182587,0.104000002145767,44.7017952219412,-62.7971984044998,23.549243
"257",0,0,194,-4.01555776596069,7.29753160476685,16,14,3,0.276842415332794,9.51700019836426,1.00899994373322,0.11599999666214,44.7017856859914,-62.7918969507834,23.549243
"258",1,87.5,610,-2.97452473640442,0.466927260160446,18,-1,1,0.0385965444147587,12.3470001220703,1.46800005435944,0.225999996066093,44.7015530907378,-62.8435870689754,248.97938675
"259",1,100,756,0.437545835971832,0.0367846228182316,13,2,0,0.143454968929291,13.9919996261597,5.88399982452393,0.34400001168251,44.7013132986261,-63.0852451771438,316.292443
"260",1,32,525,-3.00253224372864,1.10771882534027,18,0,2,0.0784005522727966,12.4759998321533,1.57599997520447,0.208000004291534,44.7012242824626,-62.8338686571563,56.109755
"261",1,10,774,0.246209278702736,0.583810746669769,10,1,1,0.0253937114030123,16.0160007476807,5.875,0.264999985694885,44.7008912880216,-63.1780191417557,27.545263
"262",0,0,689,-0.605963349342346,0.399864166975021,9,0,0,0.0843805372714996,15.6300001144409,6.5789999961853,0.259999990463257,44.7002659007673,-63.1749247720004,23.549243
"263",1,80,768,0.493559032678604,0.138526380062103,13,1,1,0.130359187722206,13.8559999465942,4.67600011825562,0.312999993562698,44.7000506145639,-63.0883357654605,212.804603
"264",1,90,752,0.677188873291016,0.0930687561631203,14,2,1,0.131994411349297,14.0509996414185,6.85500001907349,0.391999989748001,44.7000545914865,-63.0830344437847,261.739823
"265",0,0,47,-2.25667834281921,6.72291707992554,18,13,3,0.360898673534393,9.7209997177124,0.985000014305115,0.123000003397465,44.6999023688668,-62.7958796829263,23.549243
"266",1,87.5,592,-1.81030547618866,0.58050149679184,20,0,1,0.0447383634746075,13.0930004119873,1.51199996471405,0.275999993085861,44.699656457905,-62.8391744321995,248.97938675
"267",1,87.5,561,-2.26600503921509,0.606274962425232,19,0,1,0.00566982384771109,12.8030004501343,1.36899995803833,0.209999993443489,44.6993493174019,-62.8449183187616,248.97938675
"268",1,30,723,1,0,12,0,1,0.00168341398239136,11.9130001068115,1.5789999961853,0.0710000023245811,44.6990621373787,-63.1329530167971,52.389503
"269",0,0,384,-1.07525146007538,3.35958290100098,19,7,3,0.190340116620064,10.3879995346069,1.19099998474121,0.135000005364418,44.69897632701,-62.806927166891,23.549243
"270",1,80,700,0.778957903385162,0.0880405977368355,14,2,1,0.178741276264191,15.1560001373291,4.72499990463257,0.26800000667572,44.6987988824903,-63.0764061309953,212.804603
"271",0,0,531,0.804010927677155,0.956428825855255,23,2,3,0.00572969345375896,13.1820001602173,1.43700003623962,0.264999985694885,44.6983992156245,-62.8413867362754,23.549243
"272",1,43,776,0.355928629636765,0.15884818136692,13,1,1,0.122947409749031,13.6009998321533,4.43400001525879,0.27700001001358,44.697843647287,-63.0900994533298,80.587582
"273",1,87.5,644,0.0507002547383308,0.8719242811203,22,1,1,0.0800815224647522,13.1899995803833,1.53600001335144,0.280000001192093,44.6977653370549,-62.8387379071515,248.97938675
"274",1,30,688,0.307803958654404,0.210127547383308,14,2,1,0.231186911463737,15.0769996643066,4.5939998626709,0.214000001549721,44.6972246315835,-63.0746370377397,52.389503
"275",1,70,738,0.707228064537048,1.00958395004272,13,0,1,0.0314472615718842,13.6549997329712,5.34700012207031,0.177000001072884,44.6962581962537,-63.1020242036555,169.486783
"276",1,60,662,0.064429797232151,1.74396479129791,13,0,0,0.0988356247544289,13.4919996261597,4.67799997329712,0.234999999403954,44.6956318900845,-63.0976056678888,131.786363
"277",1,70.8333358764648,797,0.551495611667633,0.118906982243061,23,1,1,0.0476830527186394,13.2969999313354,1.50999999046326,0.188999995589256,44.6955616190717,-62.8400692518993,172.882058282161
"278",1,35,764,0.58356249332428,0.191158697009087,10,1,1,0.00947344023734331,17.0270004272461,4.38299989700317,0.136999994516373,44.6952459726589,-63.1603322129632,62.111438
"279",1,60,668,0.0747607946395874,1.45164752006531,13,0,1,0.101223967969418,13.3439998626709,4.22200012207031,0.204999998211861,44.6953194077204,-63.0945129538344,131.786363
"280",1,1.25,657,0.287404626607895,0.465040117502213,23,1,1,0.0076295449398458,13.2550001144409,1.40799999237061,0.19200000166893,44.6952502175468,-62.842720554205,23.7415439375
"281",1,25,696,0.384132534265518,0.374894082546234,13,0,1,0.00216147745959461,16.8950004577637,4.6100001335144,0.0810000002384186,44.6946723786658,-63.1130648308668,44.071918
"282",1,20,710,0.580983221530914,0.0884358435869217,14,1,2,0.175623193383217,13.4219999313354,4.05800008773804,0.252000004053116,44.6946917565937,-63.0914197749011,37.158683
"283",1,1,616,1,1.48194944858551,11,3,2,0.128122255206108,13.5500001907349,5.21600008010864,0.247999995946884,44.6942759249864,-63.1771154078308,23.696062
"284",1,90,770,0.284883230924606,0.411531329154968,10,1,0,0.0542328767478466,16.0429992675781,4.76999998092651,0.136000007390976,44.6942976013668,-63.1625382652797,261.739823
"285",1,100,684,0.546961724758148,0.875858902931213,13,0,1,0.00298287603072822,13.7480001449585,5.67500019073486,0.153999999165535,44.6937334950787,-63.1064370656838,316.292443
"286",1,70,627,0.58737987279892,1.71802151203156,14,0,1,0.00352247827686369,13.3120002746582,5.30900001525879,0.180999994277954,44.6937367339704,-63.1029032355573,169.486783
"287",0,0,475,0.177262023091316,1.72290647029877,23,13,3,0.12799546122551,10.0780000686646,1.13900005817413,0.125,44.6930995152746,-62.8895491712441,23.549243
"288",0,0,326,-2.88697290420532,2.10627341270447,20,6,3,0.187461480498314,10.7659997940063,1.33200001716614,0.101999998092651,44.6927503428577,-62.8586293064069,23.549243
"289",1,70,643,-0.454066455364227,0.810454070568085,10,1,0,0.132245898246765,14.4659996032715,4.71000003814697,0.179000005125999,44.6924013748677,-63.1665084338243,169.486783
"290",0,0,723,0.682812511920929,0.0119542693719268,14,1,1,0.00263738026842475,13.2440004348755,5.11700010299683,0.245000004768372,44.6915303459575,-63.1037827539952,23.549243
"291",0,0,699,1,0.00408153934404254,14,1,1,0.00248753093183041,12.8719997406006,4.65000009536743,0.333000004291534,44.6909056293273,-63.09759772918,23.549243
"292",1,30,730,0.507031559944153,0.690895974636078,11,2,2,0.122364833950996,14.0989999771118,4.24900007247925,0.194999992847443,44.6898787705448,-63.167826305966,52.389503
"293",0,0,128,-0.166188791394234,3.98927617073059,21,10,0,0.0431909449398518,10.0050001144409,0.815999984741211,0.0649999976158142,44.6899984632035,-62.9712697385188,23.549243
"294",0,0,51,-1.18770086765289,2.79266333580017,22,14,3,0.220676392316818,9.72799968719482,1.05900001525879,0.135000005364418,44.6896327340012,-62.8886723647601,23.549243
"295",1,20,665,0.705078840255737,0.0619703568518162,11,1,1,0.00141320691909641,18.8129997253418,3.81699991226196,0.0320000015199184,44.6886412822117,-63.1514801807964,37.158683
"296",0,0,558,-0.432213693857193,1.44114136695862,10,2,2,0.150493592023849,13.1540002822876,3.90899991989136,0.208000004291534,44.6879856602406,-63.1695875821157,23.549243
"297",1,70,619,0.790830671787262,0.0392320267856121,12,3,1,0.00078124221181497,18.9899997711182,3.87199997901917,0.0320000015199184,44.6867507797448,-63.1514752539465,169.486783
"298",1,1,580,-0.183923110365868,1.04652273654938,10,3,2,0.166704162955284,12.6149997711182,3.07200002670288,0.244000002741814,44.685778760925,-63.1704644800011,23.696062
"299",0,0,33,-11.7861938476562,9.0334415435791,10,11,3,0.633337140083313,8.63500022888184,1.12199997901917,0.145999997854233,44.6822784283559,-62.8078659174732,23.549243
"300",0,0,31,-6.21306753158569,2.30882358551025,18,15,3,0.520622491836548,8.89999961853027,0.861000001430511,0.0949999988079071,44.6757650768606,-62.8847245836249,23.549243
"301",1,37.5,721,-1.5,0,5,0,1,0.00324869924224913,16.4440002441406,2.81399989128113,0.0599999986588955,44.6714693115183,-63.4503716252506,67.49903675
"302",1,0,724,-1.5,0,5,0,1,0.00356892310082912,15.9940004348755,1.55099999904633,0.0560000017285347,44.6708513051992,-63.4472759516975,23.549243
"303",1,0,710,-1.5,0,5,0,1,0.00296389195136726,16.6490001678467,2.96099996566772,0.0450000017881393,44.6701985300815,-63.4530110860237,23.549243
"304",1,8.75,684,-1.5,0,5,0,1,0.00376331340521574,14.8970003128052,0.98199999332428,0.0399999991059303,44.6699181396382,-63.4441779367216,26.7385589375
"305",1,2.5,685,-1.5,0,5,0,1,0.00279219634830952,16.298999786377,2.81200003623962,0.0509999990463257,44.6679894924684,-63.4538769482424,24.02161675
"306",1,0,706,-1.5,0,6,0,1,0.00365484645590186,14.2600002288818,0.772000014781952,0.0480000004172325,44.6677160360752,-63.4432780558342,23.549243
"307",0,0,695,-1.5,0,6,0,1,0.00300155160948634,15.9490003585815,2.09800004959106,0.0719999969005585,44.66674491118,-63.4498935163708,23.549243
"308",1,2.5,706,-1.5,0,6,0,1,0.00362067809328437,13.6890001296997,0.677999973297119,0.0469999983906746,44.66646427756,-63.4410609056593,24.02161675
"309",1,0,667,-1.5,0,6,0,1,0.00280775199644268,15.8290004730225,1.50999999046326,0.0610000006854534,44.6648631273163,-63.4476714135921,23.549243
"310",0,0,641,-1.5,0,7,0,1,0.00377201801165938,13.4549999237061,0.65200001001358,0.034000001847744,44.6649041694669,-63.4370754846287,23.549243
"311",0,0,632,-1.5,0,7,0,1,0.00387704675085843,13.6730003356934,0.712999999523163,0.0410000011324883,44.66428412242,-63.4344217925985,23.549243
"312",0,0,600,-1.5,0.0727227702736855,6,0,1,0.00268299668096006,15.4879999160767,1.15799999237061,0.0469999983906746,44.6636114528448,-63.4454542788616,23.549243
"313",1,0,549,-1.5,0.237939283251762,7,0,1,0.00287011615000665,13.9949998855591,0.867999970912933,0.0309999994933605,44.6629984329742,-63.4410346259068,23.549243
"314",0,0,507,-2.36276912689209,0.260487616062164,6,0,1,0.00290824798867106,14.5019998550415,0.861999988555908,0.034000001847744,44.662693555239,-63.4383833556974,23.549243
"315",1,0.833333313465118,460,-2.09176325798035,0.805215537548065,7,0,1,0.00322261941619217,15.4499998092651,1.00600004196167,0.0509999990463257,44.6614450678531,-63.4352835590862,23.6676911911554
"316",0,0,672,-1.5,0.10116271674633,8,0,1,0.00328033114783466,14.5459995269775,0.981000006198883,0.0370000004768372,44.6586227771965,-63.4317307435781,23.549243
"317",1,0,620,-1.50015318393707,0.13551165163517,8,0,1,0.002683982020244,15.3760004043579,1.03900003433228,0.0390000008046627,44.6570423779795,-63.4330433677161,23.549243
"318",0,0,668,-1.53050088882446,0.101042881608009,9,0,1,0.00321736256591976,14.6909999847412,1.25100004673004,0.0579999983310699,44.6570804230847,-63.4228902822308,23.549243
"319",0,0,365,-1.71905124187469,0.568329930305481,9,0,1,0.0020082350820303,15.4069995880127,1.83200001716614,0.266000002622604,44.6567751223506,-63.4202393729907,23.549243
"320",1,26.25,654,-1.5,0.131491795182228,8,0,1,0.00292626838199794,14.9169998168945,1.09599995613098,0.0399999991059303,44.6564222337737,-63.4303900775823,46.0196564375
